"Fruits: Farmgate Prices by Commodity, by Region and by Province, Monthly, 2010-2024"

"Geolocation","Commodity","2020 January","2020 February","2020 March","2020 April","2020 May","2020 June","2020 July","2020 August","2020 September","2020 October","2020 November","2020 December","2021 January","2021 February","2021 March","2021 April","2021 May","2021 June","2021 July","2021 August","2021 September","2021 October","2021 November","2021 December","2022 January","2022 February","2022 March","2022 April","2022 May","2022 June","2022 July","2022 August","2022 September","2022 October","2022 November","2022 December","2023 January","2023 February","2023 March","2023 April","2023 May","2023 June","2023 July","2023 August","2023 September","2023 October","2023 November","2023 December","2024 January","2024 February","2024 March","2024 April","2024 May","2024 June","2024 July","2024 August","2024 September","2024 October","2024 November","2024 December"
"..REGION III (CENTRAL LUZON)","Mango Indian, green",..,..,..,..,8.35,..,..,..,..,..,..,..,..,10.00,10.81,7.41,8.73,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,25.00,21.53,26.73,28.69,17.22,11.04,13.00,10.00,15.00,..,..,..
"..REGION III (CENTRAL LUZON)","Mango Piko, green",..,40.59,39.77,39.19,26.94,31.26,..,..,..,..,..,..,..,69.00,51.26,47.51,44.98,51.25,25.00,..,33.75,..,..,..,..,67.01,51.37,38.30,30.56,74.51,..,..,..,..,60.00,50.00,46.00,39.94,49.06,40.93,34.45,39.58,..,..,..,..,..,..,50.00,39.51,49.58,45.59,37.28,39.88,35.00,40.00,45.00,..,..,..
"..REGION III (CENTRAL LUZON)","Mango, Other Variety",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,25.00,26.67,20.00,20.00,20.00,15.00,15.00,15.00,..,..,..
"..REGION III (CENTRAL LUZON)","Mangosteen",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"..REGION III (CENTRAL LUZON)","Marang",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"..REGION III (CENTRAL LUZON)","Muskmelon",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,19.68,..,..,30.00,21.75,..,..,25.00,20.00,..,..,..
"..REGION III (CENTRAL LUZON)","Orange",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"..REGION III (CENTRAL LUZON)","Papaya Hawaiian",14.43,14.72,15.26,15.16,15.57,15.86,10.38,15.31,7.04,17.31,19.15,31.36,19.37,37.22,30.66,30.00,20.03,21.75,23.00,18.53,21.36,22.49,19.75,19.52,18.23,16.63,16.72,17.19,18.31,19.21,17.24,16.73,17.51,14.98,13.58,15.62,16.09,14.56,16.98,18.45,22.19,20.52,23.37,23.83,21.99,21.50,21.26,18.07,16.50,17.50,17.50,16.66,17.80,17.33,19.82,18.03,22.71,..,..,..
"..REGION III (CENTRAL LUZON)","Papaya native",20.14,17.75,15.71,14.83,14.68,14.93,14.15,16.59,12.86,12.78,15.93,15.63,10.74,13.04,16.69,17.30,16.60,14.92,17.63,14.90,12.66,13.75,13.03,12.28,10.84,10.49,10.16,10.34,8.95,8.57,8.28,9.27,10.75,9.49,11.35,11.86,15.47,16.68,18.34,21.03,19.70,20.24,16.27,15.29,15.70,12.75,13.00,12.88,23.26,23.13,25.20,17.67,15.49,14.86,14.63,14.11,14.37,..,..,..
"..REGION III (CENTRAL LUZON)","Papaya Sinta",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"..REGION III (CENTRAL LUZON)","Papaya Solo",6.71,7.79,8.26,8.47,7.26,9.89,7.83,5.73,5.71,6.83,10.57,11.17,11.23,15.52,13.23,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20.94,28.30,26.49,27.20,23.35,23.50,22.88,23.95,..,20.00,20.00,20.00,20.00,20.00,20.00,20.00,25.00,..,..,..
"..REGION III (CENTRAL LUZON)","Pineapple Formosa",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"..REGION III (CENTRAL LUZON)","Pineapple Hawaiian",40.00,..,34.33,31.31,31.15,25.67,25.60,29.49,27.60,..,39.83,32.34,35.00,..,50.00,30.07,28.40,30.52,30.73,26.83,30.59,24.36,38.19,32.13,35.00,39.29,..,40.21,31.74,24.95,24.51,32.43,29.80,27.22,32.08,27.40,..,30.00,35.00,30.00,29.71,25.74,22.34,30.00,37.31,32.14,30.00,14.20,..,35.00,40.00,..,..,..,35.00,35.00,35.00,..,..,..
"..REGION III (CENTRAL LUZON)","Pineapple native",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"..REGION III (CENTRAL LUZON)","Pomelo",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,30.00,30.00,30.00,29.77,25.00,25.00,..,20.00,20.00,..,..,..
"..REGION III (CENTRAL LUZON)","Rambutan",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,82.41,55.00,46.35,43.19,..,..,..
"..REGION III (CENTRAL LUZON)","Santol native",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20.00,..,..,14.17,12.00,12.00,..,..,..
"..REGION III (CENTRAL LUZON)","Siniguelas [Jamaica plum]",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,30.00,62.50,80.00,..,..,..,..,..,..
"..REGION III (CENTRAL LUZON)","Starapple",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,75.00,32.11,45.50,42.38,36.00,37.50,15.00,15.00,..,..,..,..
"..REGION III (CENTRAL LUZON)","Tamarind",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,75.67,..,..,..,..,..,..,..,..,..,..,88.95,89.54,..,..,..,..,..,..,..,..,..,..,..,98.76,..,..,..,..,..,..,..,..,..,110.00,95.00,20.70,40.00,60.00,60.00,50.00,50.00,..,..,..
"..REGION III (CENTRAL LUZON)","Watermelon",29.64,11.58,4.36,10.07,22.76,..,..,..,..,31.85,38.37,42.68,37.77,13.81,22.12,11.25,13.58,..,..,..,..,16.10,23.29,22.84,20.23,20.00,15.21,16.99,16.58,..,..,..,..,20.00,30.13,24.47,24.50,27.44,24.15,20.31,19.99,..,20.00,..,..,39.44,27.66,31.19,54.69,20.00,26.43,30.00,28.31,16.67,..,20.00,..,..,..,..
"..REGION III (CENTRAL LUZON)","Anonas",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"..REGION III (CENTRAL LUZON)","Aratelis (Manzanita)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"..REGION III (CENTRAL LUZON)","Balimbing",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"..REGION III (CENTRAL LUZON)","Banana, Other Variety",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,25.10,26.00,26.67,26.50,27.50,26.00,15.00,15.00,15.00,..,..,..
"..REGION III (CENTRAL LUZON)","Bignay",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"..REGION III (CENTRAL LUZON)","Breadfruit",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,30.00,25.00,..,..,..,..,..,..,..
"..REGION III (CENTRAL LUZON)","Camatchili",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"..REGION III (CENTRAL LUZON)","Canistel",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,40.00,40.00,40.00,..,..,..,..,..,..
"..REGION III (CENTRAL LUZON)","Duhat",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,80.00,57.50,60.00,..,..,..,..,..,..
"..REGION III (CENTRAL LUZON)","Golden Melon",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"..REGION III (CENTRAL LUZON)","Karamay",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"..REGION III (CENTRAL LUZON)","Lemon",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,70.00,70.00,70.00,..,..,..,..,..,..,..,..,..
"..REGION III (CENTRAL LUZON)","Lime",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,40.00,40.00,40.00,..,..,..,..,..,..
"..REGION III (CENTRAL LUZON)","Makopa",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"..REGION III (CENTRAL LUZON)","Passion fruit",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"..REGION IV-A (CALABARZON)","Tambis",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"..REGION IV-A (CALABARZON)","Atis [Sugarapple]",..,..,..,..,..,..,..,35.00,30.00,35.00,..,..,..,..,..,..,..,..,..,25.83,36.41,36.98,..,..,..,..,..,..,..,..,..,33.60,27.92,..,40.73,..,..,..,..,..,..,..,..,36.69,..,31.89,..,..,..,..,20.00,115.77,..,30.00,..,72.50,38.91,..,..,..
"..REGION IV-A (CALABARZON)","Avocado",..,..,..,..,41.48,37.99,34.60,..,..,..,..,..,..,..,..,38.76,45.36,40.60,28.80,29.59,..,..,..,..,..,..,..,41.82,35.89,30.52,27.41,24.18,..,..,..,..,..,..,..,65.38,34.85,38.43,33.98,32.52,41.48,..,..,..,25.00,34.10,41.40,35.71,36.28,46.50,42.68,65.18,29.58,..,..,..
"..REGION IV-A (CALABARZON)","Banana Bungulan, green",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24.17,23.33,25.00,10.00,21.53,12.00,15.05,30.00,9.42,..,..,..
"..REGION IV-A (CALABARZON)","Banana Cavendish",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,27.50,28.75,27.50,..,..,..
"..REGION IV-A (CALABARZON)","Banana Lakatan, green",33.10,34.82,29.71,33.82,43.19,38.62,43.88,43.91,42.90,46.62,45.78,43.91,34.52,48.85,44.82,47.28,41.38,43.24,41.81,41.41,39.99,38.02,35.10,33.19,35.98,33.37,35.86,36.81,36.23,36.76,35.31,31.92,32.48,31.48,34.38,37.34,35.67,36.30,35.14,40.04,36.97,40.31,38.48,38.12,40.20,39.31,36.15,32.80,31.61,31.25,29.56,75.21,75.45,71.74,37.06,42.10,42.42,..,..,..
"..REGION IV-A (CALABARZON)","Banana Latundan, green",23.20,24.33,24.85,25.98,31.54,30.28,26.37,27.97,30.11,26.88,27.09,27.84,29.04,29.80,28.72,30.83,28.73,28.92,28.01,27.57,27.76,26.55,26.21,25.38,25.89,25.27,25.01,24.00,24.25,25.65,23.44,23.12,23.72,22.35,23.37,23.83,25.79,24.50,25.40,24.06,25.62,25.92,26.38,26.59,26.07,23.12,25.06,23.71,25.67,24.66,25.50,35.00,40.00,28.75,29.55,30.41,27.83,..,..,..
"..REGION IV-A (CALABARZON)","Banana Saba, green",13.04,12.01,15.08,16.06,14.65,16.86,15.26,16.87,15.82,15.91,15.20,17.02,16.88,18.35,17.36,17.88,16.77,16.54,15.47,16.26,17.21,15.48,15.69,15.64,15.11,16.86,15.85,14.65,14.61,16.80,13.30,15.91,13.72,13.22,12.76,14.16,12.36,14.67,13.40,15.99,12.93,13.48,12.74,13.46,14.66,14.72,12.56,13.74,15.99,13.90,15.93,34.68,30.88,33.34,19.46,43.65,30.62,..,..,..
"..REGION IV-A (CALABARZON)","Calamansi",33.71,26.13,62.37,38.64,38.68,30.83,21.14,21.58,17.49,22.12,25.34,36.63,33.84,52.83,39.49,42.04,50.70,34.75,28.31,28.26,23.63,25.19,36.90,33.91,42.76,44.83,52.95,57.63,43.60,37.87,33.18,33.13,27.20,36.19,48.01,51.59,40.43,37.10,60.29,61.61,51.27,44.14,32.83,27.21,27.56,34.73,38.97,39.76,41.33,45.43,43.89,86.17,49.95,44.98,66.89,49.82,43.23,..,..,..
"..REGION IV-A (CALABARZON)","Chico [Sapota]",25.77,..,..,..,..,..,..,..,..,..,..,23.31,46.88,..,..,..,..,..,..,..,..,..,20.00,23.33,11.28,..,..,..,..,..,..,..,..,..,12.66,15.00,10.39,..,..,..,..,..,..,..,..,..,15.51,15.68,20.00,..,..,..,..,5.00,..,..,..,..,..,..
"..REGION IV-A (CALABARZON)","Dragon fruit",..,..,..,..,..,76.04,67.44,67.49,75.31,80.51,..,..,..,..,..,..,..,84.06,74.49,69.62,77.57,80.73,..,..,..,..,..,..,..,68.36,59.33,76.97,75.99,91.78,..,..,..,..,..,..,..,74.13,68.05,62.08,77.73,89.44,..,..,56.00,60.00,..,95.00,100.00,75.00,98.32,102.86,85.07,..,..,..
"..REGION IV-A (CALABARZON)","Durian",..,..,..,..,..,..,37.68,34.03,..,39.02,..,..,..,..,..,..,50.00,..,41.54,35.58,33.21,38.46,..,..,..,..,..,..,30.56,35.88,39.55,40.75,40.00,..,..,..,..,..,..,..,..,42.44,36.40,27.39,38.42,41.88,..,..,..,33.33,..,..,..,60.00,51.27,80.00,25.00,..,..,..
"..REGION IV-A (CALABARZON)","Grapes, green",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"..REGION IV-A (CALABARZON)","Grapes, red",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"..REGION IV-A (CALABARZON)","Guapple",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"..REGION IV-A (CALABARZON)","Guava",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,70.00,40.00,..,15.65,46.31,100.00,..,..,..,..,..,..
"..REGION IV-A (CALABARZON)","Guayabano [Soursop]",22.67,20.21,14.78,19.24,24.82,19.43,20.32,20.26,20.18,19.89,16.50,20.51,30.51,23.11,24.64,18.31,20.15,24.41,19.99,18.68,20.06,22.35,22.59,24.57,23.24,21.67,21.95,20.34,17.65,22.29,21.56,20.02,19.69,17.68,22.70,21.36,21.02,23.72,23.64,20.66,23.36,23.18,25.63,22.33,23.04,22.60,27.16,24.85,26.43,17.35,28.13,27.72,29.77,24.99,13.41,44.47,45.90,..,..,..
"..REGION IV-A (CALABARZON)","Honeydew melon",30.83,..,..,..,..,50.00,..,..,37.50,..,..,46.15,47.00,..,44.14,33.48,38.93,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,28.90,..,..,..,..,..,..,..,..,..
"..REGION IV-A (CALABARZON)","Jackfruit, ripe",28.74,23.34,18.55,14.57,16.39,17.18,19.00,19.46,24.35,47.22,49.47,39.74,26.99,32.72,47.67,33.28,33.18,29.02,14.81,18.25,25.58,48.30,58.54,58.33,42.83,29.84,24.69,21.31,11.50,16.98,20.98,30.84,66.33,49.77,49.34,50.96,33.98,34.86,35.41,32.79,29.15,29.00,35.10,27.66,33.93,44.14,40.27,43.63,30.56,42.13,31.72,25.97,67.30,49.56,31.23,40.31,38.84,..,..,..
"..REGION IV-A (CALABARZON)","Lanzones",..,..,..,..,..,..,..,99.88,76.90,91.91,90.00,..,..,..,..,..,..,..,..,121.03,81.11,85.74,85.00,..,..,..,..,..,..,..,120.00,116.36,106.67,108.59,100.85,..,..,..,..,..,..,..,144.62,66.91,83.81,63.05,81.79,..,..,140.00,78.00,100.00,..,..,89.31,93.04,125.17,..,..,..
"..REGION IV-A (CALABARZON)","Mandarin Ladu",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,40.00,30.00,..,..,..,..,..,..,..
"..REGION IV-A (CALABARZON)","Mandarin Szinkom",13.30,..,..,..,..,..,..,..,..,21.60,17.23,18.57,19.06,..,..,..,..,..,..,20.05,20.80,21.88,20.49,19.10,16.06,..,..,..,..,..,32.91,26.06,15.11,14.47,17.25,24.49,29.81,..,..,..,..,..,..,..,21.21,15.61,16.44,16.74,16.38,..,..,..,..,..,..,..,..,..,..,..
"..REGION IV-A (CALABARZON)","Mango Carabao, green",60.00,..,58.72,64.09,36.92,38.90,..,..,..,..,..,26.00,94.18,..,64.47,51.57,41.10,47.52,45.93,..,..,..,..,..,..,..,35.23,39.23,38.01,48.22,38.48,30.00,..,..,..,..,..,..,59.29,63.80,32.89,25.86,47.91,..,..,..,..,..,32.50,54.33,55.95,25.00,35.00,22.29,50.00,44.00,50.00,..,..,..
"..REGION IV-A (CALABARZON)","Mango Indian, green",..,..,8.34,10.10,7.73,15.00,..,..,..,..,..,..,..,..,11.88,12.22,7.29,8.98,..,..,..,..,..,..,16.04,13.08,7.89,7.04,6.95,4.58,..,..,..,..,..,..,..,5.69,12.45,7.46,6.36,5.07,..,..,..,..,..,..,12.02,9.48,22.46,10.73,14.46,5.80,20.84,15.00,..,..,..,..
"..REGION IV-A (CALABARZON)","Mango Piko, green",..,..,49.97,46.49,30.90,28.19,..,..,..,..,..,..,..,..,50.00,45.49,31.47,41.88,35.48,..,..,..,..,..,20.56,50.00,38.03,34.61,30.15,39.98,31.28,25.00,..,..,37.00,33.00,35.00,..,45.75,49.14,33.19,26.67,25.56,39.55,..,..,..,..,35.42,53.40,50.83,50.00,27.50,23.50,29.84,50.00,40.00,..,..,..
"..REGION IV-A (CALABARZON)","Mango, Other Variety",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,80.00,..,50.00,..,100.00,10.00,..,..,..,..,..
"..REGION IV-A (CALABARZON)","Mangosteen",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,90.00,93.02,20.00,270.00,..,..,..,..,55.33,..,..,..
"..REGION IV-A (CALABARZON)","Marang",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"..REGION IV-A (CALABARZON)","Muskmelon",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,33.64,..,45.16,37.52,29.06,39.93,25.00,..,..,..,..,..,..,..,57.50,50.00,40.00,45.00,..,..,..,..,..,..
"..REGION IV-A (CALABARZON)","Orange",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.00,..,..,..,..,..,50.00,..,..,..,..,..
"..REGION IV-A (CALABARZON)","Papaya Hawaiian",12.40,20.00,19.01,15.42,21.70,14.22,17.51,14.14,18.20,16.03,14.05,19.75,19.87,18.01,21.64,17.59,15.93,18.28,17.23,23.31,18.41,19.91,16.58,20.58,17.95,19.53,18.30,19.25,19.38,21.03,16.74,20.22,18.66,18.95,18.92,15.99,24.36,22.92,21.93,23.62,22.29,25.12,24.85,26.88,21.87,25.43,30.51,27.67,37.62,31.85,38.02,25.84,27.33,17.99,40.27,20.00,26.37,..,..,..
"..REGION IV-A (CALABARZON)","Papaya native",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17.65,22.39,27.62,30.00,28.13,25.00,24.20,37.52,32.70,..,..,..
"..REGION IV-A (CALABARZON)","Papaya Sinta",12.33,15.41,20.00,18.75,16.83,10.32,20.41,23.95,19.38,14.95,15.92,16.34,16.98,18.14,22.22,24.67,24.86,24.69,21.04,20.93,21.16,18.76,19.91,17.67,20.12,19.24,15.86,15.90,18.51,18.29,17.72,15.84,14.82,16.25,14.92,16.56,21.31,20.29,24.22,31.03,28.79,27.79,28.12,30.74,39.72,16.69,26.21,17.33,..,..,..,..,..,..,..,..,..,..,..,..
"..REGION IV-A (CALABARZON)","Papaya Solo",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18.57,20.00,28.46,25.00,20.00,..,..,..,..
"..REGION IV-A (CALABARZON)","Pineapple Formosa",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"..REGION IV-A (CALABARZON)","Pineapple Hawaiian",29.08,30.65,30.61,20.65,21.63,22.28,24.42,23.26,23.30,31.36,25.87,29.06,39.12,38.55,30.09,25.98,25.29,22.13,20.53,22.73,26.14,25.69,28.54,25.28,26.47,29.16,23.40,26.70,24.87,25.36,22.41,24.09,23.42,26.65,30.71,33.15,33.17,31.45,29.39,26.18,27.61,27.26,22.90,25.84,43.56,41.14,57.73,41.87,41.50,34.17,34.17,25.00,35.00,16.66,35.93,29.25,20.00,..,..,..
"..REGION IV-A (CALABARZON)","Pineapple native",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18.22,17.66,17.67,28.00,36.38,35.28,39.38,33.17,30.54,..,..,..
"..REGION IV-A (CALABARZON)","Pomelo",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,28.53,..,30.00,40.00,20.00,18.92,8.33,25.00,35.92,..,..,..
"..REGION IV-A (CALABARZON)","Rambutan",..,..,..,..,..,..,..,38.32,26.49,39.16,..,..,..,..,..,..,..,..,45.00,39.28,30.27,30.98,..,..,..,..,..,..,..,..,52.63,48.80,40.15,39.38,42.42,..,..,..,..,..,..,..,46.84,23.83,24.41,23.91,18.86,..,20.00,38.36,35.00,28.67,..,65.00,25.25,42.69,39.92,..,..,..
"..REGION IV-A (CALABARZON)","Santol native",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.88,7.07,..,..,..,..,..,..,..,..,..,..,5.46,5.71,..,..,..,..,..,..,..,..,..,..,6.59,6.84,..,..,..,..,60.00,..,..,8.00,..,10.00,..,5.00,14.33,..,..,..
