,Species,Geolocation,Value,Year,Quarter,Volume
1975,Tiger Prawn,Region II (Cagayan Valley),5088.65,2021, Quarter 3,16.42
1976,Tiger Prawn,Region III (Central Luzon),1729764.94,2021, Quarter 3,2718.51
1977,Tiger Prawn,Region IV-A (CALABARZON),30794.23,2021, Quarter 3,81.01
1978,Tiger Prawn,MIMAROPA Region,41100.11,2021, Quarter 3,94.43
1979,Tiger Prawn,Region V (Bicol Region),15683.48,2021, Quarter 3,50.11
1980,Tiger Prawn,Region VI (Western Visayas),32766.29,2021, Quarter 3,86.62
1981,Tiger Prawn,Region VII (Central Visayas),12458.82,2021, Quarter 3,28.97
1982,Tiger Prawn,Region VIII (Eastern Visayas),292.75,2021, Quarter 3,0.91
1983,Tiger Prawn,Region IX (Zamboanga Peninsula),92915.16,2021, Quarter 3,237.71
1984,Tiger Prawn,Region X (Nothern Mindanao),1141010.01,2021, Quarter 3,4219.62
1985,Tiger Prawn,Region XI (Davao Region),949.3,2021, Quarter 3,3.16
1986,Tiger Prawn,Region XII (SOCCSKSARGEN),593.75,2021, Quarter 3,1.43
1987,Tiger Prawn,Region XIII (Caraga),3243.94,2021, Quarter 3,9.67
1988,Tiger Prawn,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),18826.5,2021, Quarter 3,51.82
1989,Mudcrab,National Capital Region (NCR),1183.2333333333333,2021, Quarter 3,14.449999999999998
1990,Mudcrab,Cordillera Administrative Region (CAR),1487.8766666666668,2021, Quarter 3,4.086666666666667
1991,Mudcrab,Region I (Ilocos Region),198.64,2021, Quarter 3,0.54
1992,Mudcrab,Region II (Cagayan Valley),6149.3,2021, Quarter 3,19.04
1993,Mudcrab,Region III (Central Luzon),714596.2,2021, Quarter 3,1449.41
1994,Mudcrab,Region IV-A (CALABARZON),816000.38,2021, Quarter 3,1331.04
1995,Mudcrab,MIMAROPA Region,135.1,2021, Quarter 3,0.48
1996,Mudcrab,Region V (Bicol Region),34630.32,2021, Quarter 3,122.91
1997,Mudcrab,Region VI (Western Visayas),74623.38,2021, Quarter 3,177.68
1998,Mudcrab,Region VII (Central Visayas),193344.97333333336,2021, Quarter 3,1049.0333333333333
1999,Mudcrab,Region VIII (Eastern Visayas),182071.72,2021, Quarter 3,295.09
2000,Mudcrab,Region IX (Zamboanga Peninsula),55557.54,2021, Quarter 3,139.08
2001,Mudcrab,Region X (Nothern Mindanao),358835.03,2021, Quarter 3,1655.52
2002,Mudcrab,Region XI (Davao Region),64.25,2021, Quarter 3,0.24
2003,Mudcrab,Region XII (SOCCSKSARGEN),192.4,2021, Quarter 3,0.48
2004,Mudcrab,Region XIII (Caraga),3057.86,2021, Quarter 3,6.76
2005,Mudcrab,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),4323.43,2021, Quarter 3,11.75
2006,Endeavor Prawn,National Capital Region (NCR),687.0300000000001,2021, Quarter 3,2.3533333333333335
2007,Endeavor Prawn,Cordillera Administrative Region (CAR),33.36333333333334,2021, Quarter 3,0.20333333333333334
2008,Endeavor Prawn,Region I (Ilocos Region),1879.66,2021, Quarter 3,5.63
2009,Endeavor Prawn,Region II (Cagayan Valley),1212.97,2021, Quarter 3,5.92
2010,Endeavor Prawn,Region III (Central Luzon),5250.0,2021, Quarter 3,15.0
2011,Endeavor Prawn,Region IV-A (CALABARZON),6.59,2021, Quarter 3,0.02
2012,Endeavor Prawn,MIMAROPA Region,42.7,2021, Quarter 3,0.2
2013,Endeavor Prawn,Region V (Bicol Region),561.77,2021, Quarter 3,2.55
2014,Endeavor Prawn,Region VI (Western Visayas),16414.04,2021, Quarter 3,105.86
2015,Endeavor Prawn,Region VII (Central Visayas),5477.666666666667,2021, Quarter 3,35.346666666666664
2016,Endeavor Prawn,Region VIII (Eastern Visayas),5.5,2021, Quarter 3,0.05
2017,Endeavor Prawn,Region IX (Zamboanga Peninsula),200.32666666666668,2021, Quarter 3,0.9233333333333333
2018,Endeavor Prawn,Region X (Nothern Mindanao),757.29,2021, Quarter 3,2.93
2019,Endeavor Prawn,Region XI (Davao Region),47.2,2021, Quarter 3,0.24
2020,Endeavor Prawn,Region XII (SOCCSKSARGEN),2904.4133333333334,2021, Quarter 3,19.496666666666666
2021,Endeavor Prawn,Region XIII (Caraga),46.91,2021, Quarter 3,0.19
2022,Endeavor Prawn,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),4010.036666666667,2021, Quarter 3,28.44333333333333
2023,White Shrimp,National Capital Region (NCR),9110.37,2021, Quarter 3,142.06
2024,White Shrimp,Cordillera Administrative Region (CAR),50942.39666666667,2021, Quarter 3,470.9533333333333
2025,White Shrimp,Region I (Ilocos Region),774.27,2021, Quarter 3,2.61
2026,White Shrimp,Region II (Cagayan Valley),1317.23,2021, Quarter 3,21.62
2027,White Shrimp,Region III (Central Luzon),150301.4,2021, Quarter 3,430.0
2028,White Shrimp,Region IV-A (CALABARZON),112.84,2021, Quarter 3,0.32
2029,White Shrimp,MIMAROPA Region,234753.80666666664,2021, Quarter 3,13885.976666666667
2030,White Shrimp,Region V (Bicol Region),984.14,2021, Quarter 3,6.98
2031,White Shrimp,Region VI (Western Visayas),1595.69,2021, Quarter 3,8.57
2032,White Shrimp,Region VII (Central Visayas),15.0,2021, Quarter 3,0.1
2033,White Shrimp,Region VIII (Eastern Visayas),145069.33,2021, Quarter 3,3701.536666666667
2034,White Shrimp,Region IX (Zamboanga Peninsula),812.95,2021, Quarter 3,8.86
2035,White Shrimp,Region X (Nothern Mindanao),1172.2,2021, Quarter 3,7.22
2036,White Shrimp,Region XI (Davao Region),515816.04666666663,2021, Quarter 3,4232.813333333333
2037,White Shrimp,Region XII (SOCCSKSARGEN),224075.21,2021, Quarter 3,1690.0566666666666
2038,White Shrimp,Region XIII (Caraga),91.11,2021, Quarter 3,0.52
2039,White Shrimp,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),6363.45,2021, Quarter 3,28.2
2040,Grouper,National Capital Region (NCR),1131.0466666666669,2021, Quarter 3,14.293333333333331
2041,Grouper,Cordillera Administrative Region (CAR),40.016666666666666,2021, Quarter 3,395.20000000000005
2042,Grouper,Region I (Ilocos Region),66.9,2021, Quarter 3,0.16
2043,Grouper,Region II (Cagayan Valley),24.5,2021, Quarter 3,0.07
2044,Grouper,Region III (Central Luzon),355524.00333333336,2021, Quarter 3,3376.8233333333333
2045,Grouper,Region IV-A (CALABARZON),195.15,2021, Quarter 3,0.43
2046,Grouper,MIMAROPA Region,110.28,2021, Quarter 3,0.39
2047,Grouper,Region V (Bicol Region),522.14,2021, Quarter 3,1.37
2048,Grouper,Region VI (Western Visayas),12776.73,2021, Quarter 3,27.03
2049,Grouper,Region VII (Central Visayas),373.5,2021, Quarter 3,1.25
2050,Grouper,Region VIII (Eastern Visayas),28.5,2021, Quarter 3,0.09
2051,Grouper,Region IX (Zamboanga Peninsula),89.91,2021, Quarter 3,0.3
2052,Grouper,Region X (Nothern Mindanao),180752.09,2021, Quarter 3,1677.8433333333335
2053,Grouper,Region XI (Davao Region),11.05,2021, Quarter 3,0.06
2054,Grouper,Region XII (SOCCSKSARGEN),36803.693333333336,2021, Quarter 3,319.7
2055,Grouper,Region XIII (Caraga),0.3,2021, Quarter 3,0.0
2056,Grouper,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),9.45,2021, Quarter 3,0.04
2057,Siganid,National Capital Region (NCR),207.19999999999996,2021, Quarter 3,13277.460000000001
2058,Siganid,Cordillera Administrative Region (CAR),518266.5233333334,2021, Quarter 3,63469.503333333334
2059,Siganid,Region I (Ilocos Region),570.92,2021, Quarter 3,2.06
2060,Siganid,Region II (Cagayan Valley),1095.05,2021, Quarter 3,5.5
2061,Siganid,Region III (Central Luzon),841.18,2021, Quarter 3,63.326666666666675
2062,Siganid,Region IV-A (CALABARZON),331.83,2021, Quarter 3,2.4
2063,Siganid,MIMAROPA Region,9.0,2021, Quarter 3,0.09
2064,Siganid,Region V (Bicol Region),46.73,2021, Quarter 3,0.37
2065,Siganid,Region VI (Western Visayas),21.0,2021, Quarter 3,0.09
2066,Siganid,Region VII (Central Visayas),23.5,2021, Quarter 3,0.11
2067,Siganid,Region VIII (Eastern Visayas),6.0,2021, Quarter 3,0.03
2068,Siganid,Region IX (Zamboanga Peninsula),110642.68333333333,2021, Quarter 3,16015.023333333336
2069,Siganid,Region X (Nothern Mindanao),16725.82333333333,2021, Quarter 3,1630.6999999999998
2070,Siganid,Region XI (Davao Region),222.77,2021, Quarter 3,0.96
2071,Siganid,Region XII (SOCCSKSARGEN),321.3833333333333,2021, Quarter 3,11.643333333333333
2072,Siganid,Region XIII (Caraga),115.38,2021, Quarter 3,0.47
2073,Siganid,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),356833.0233333334,2021, Quarter 3,50210.03333333333
2074,P. Vannamei,National Capital Region (NCR),2177.0633333333335,2021, Quarter 3,55.56666666666666
2075,P. Vannamei,Cordillera Administrative Region (CAR),518825.53,2021, Quarter 3,63472.81666666667
2076,P. Vannamei,Region I (Ilocos Region),781.53,2021, Quarter 3,2.86
2077,P. Vannamei,Region II (Cagayan Valley),188434.89,2021, Quarter 3,538.39
2078,P. Vannamei,Region III (Central Luzon),243773.7,2021, Quarter 3,792.72
2079,P. Vannamei,Region IV-A (CALABARZON),110575.51,2021, Quarter 3,338.1
2080,P. Vannamei,MIMAROPA Region,1686.02,2021, Quarter 3,10.03
2081,P. Vannamei,Region V (Bicol Region),5905.09,2021, Quarter 3,12.42
2082,P. Vannamei,Region VI (Western Visayas),117003.49,2021, Quarter 3,810.28
2083,P. Vannamei,Region VII (Central Visayas),362208.46,2021, Quarter 3,1512.21
2084,P. Vannamei,Region VIII (Eastern Visayas),20107.19,2021, Quarter 3,81.51
2085,P. Vannamei,Region IX (Zamboanga Peninsula),39406.659999999996,2021, Quarter 3,140.93
2086,P. Vannamei,Region X (Nothern Mindanao),75281.31333333334,2021, Quarter 3,1872.51
2087,P. Vannamei,Region XI (Davao Region),155788.05,2021, Quarter 3,644.91
2088,P. Vannamei,Region XII (SOCCSKSARGEN),309752.53,2021, Quarter 3,1638.81
2089,P. Vannamei,Region XIII (Caraga),42587.84,2021, Quarter 3,33.84
2090,P. Vannamei,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),351122.03,2021, Quarter 3,50196.079999999994
2091,Spiny Lobster,National Capital Region (NCR),72793.44000000002,2021, Quarter 3,133.73
2092,Spiny Lobster,Cordillera Administrative Region (CAR),19978.536666666667,2021, Quarter 3,48.78
2093,Spiny Lobster,Region I (Ilocos Region),60789.62,2021, Quarter 3,104.08666666666666
2094,Spiny Lobster,Region II (Cagayan Valley),60964.33000000001,2021, Quarter 3,7.993333333333333
2095,Spiny Lobster,Region III (Central Luzon),588549.2733333333,2021, Quarter 3,933.9733333333335
2096,Spiny Lobster,Region IV-A (CALABARZON),586963.6666666666,2021, Quarter 3,933.9733333333334
2097,Spiny Lobster,MIMAROPA Region,15673.69,2021, Quarter 3,13308.25
2098,Spiny Lobster,Region V (Bicol Region),5335.07,2021, Quarter 3,16.87
2099,Spiny Lobster,Region VI (Western Visayas),275.0,2021, Quarter 3,0.13
2100,Spiny Lobster,Region VII (Central Visayas),4252.44,2021, Quarter 3,9.736666666666666
2101,Spiny Lobster,Region VIII (Eastern Visayas),4252.5233333333335,2021, Quarter 3,9.97
2102,Spiny Lobster,Region IX (Zamboanga Peninsula),46464.29,2021, Quarter 3,107.04
2103,Spiny Lobster,Region X (Nothern Mindanao),380750.6866666667,2021, Quarter 3,1407.6033333333332
2104,Spiny Lobster,Region XI (Davao Region),380727.36000000004,2021, Quarter 3,1.8499999999999999
2105,Spiny Lobster,Region XII (SOCCSKSARGEN),666.8566666666667,2021, Quarter 3,0.7133333333333333
2106,Spiny Lobster,Region XIII (Caraga),457.52,2021, Quarter 3,0.24
2107,Spiny Lobster,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),463727.9266666667,2021, Quarter 3,51124.036666666674
2108,Carp,National Capital Region (NCR),135.59,2021, Quarter 3,2.1
2109,Carp,Cordillera Administrative Region (CAR),7.38,2021, Quarter 3,0.06
2110,Carp,Region I (Ilocos Region),261.67,2021, Quarter 3,4.99
2111,Carp,Region II (Cagayan Valley),265.67,2021, Quarter 3,3.11
2112,Carp,Region III (Central Luzon),220.6,2021, Quarter 3,6.3
2113,Carp,Region IV-A (CALABARZON),21338.29,2021, Quarter 3,894.96
2114,Carp,MIMAROPA Region,21.590000000000003,2021, Quarter 3,0.15666666666666668
2115,Carp,Region V (Bicol Region),7.62,2021, Quarter 3,0.07
2116,Carp,Region VI (Western Visayas),9.99,2021, Quarter 3,0.09
2117,Carp,Region VII (Central Visayas),1.4,2021, Quarter 3,0.01
2118,Carp,Region VIII (Eastern Visayas),3.53,2021, Quarter 3,0.02
2119,Carp,Region IX (Zamboanga Peninsula),0.6,2021, Quarter 3,0.01
2120,Carp,Region X (Nothern Mindanao),6737.6,2021, Quarter 3,54.7
2121,Carp,Region XI (Davao Region),14.44,2021, Quarter 3,0.14
2122,Carp,Region XII (SOCCSKSARGEN),5.43,2021, Quarter 3,0.11
2123,Carp,Region XIII (Caraga),2.68,2021, Quarter 3,0.03
2124,Carp,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),431.27,2021, Quarter 3,2.88
2125,Catfish,National Capital Region (NCR),674.92,2021, Quarter 3,0.5033333333333333
2126,Catfish,Cordillera Administrative Region (CAR),51.02,2021, Quarter 3,0.33
2127,Catfish,Region I (Ilocos Region),138.73,2021, Quarter 3,1.23
2128,Catfish,Region II (Cagayan Valley),3264.15,2021, Quarter 3,34.31
2129,Catfish,Region III (Central Luzon),42811.96,2021, Quarter 3,508.4
2130,Catfish,Region IV-A (CALABARZON),6884.48,2021, Quarter 3,78.5
2131,Catfish,MIMAROPA Region,6.37,2021, Quarter 3,0.08
2132,Catfish,Region V (Bicol Region),505.51,2021, Quarter 3,8.41
2133,Catfish,Region VI (Western Visayas),2325.88,2021, Quarter 3,15.93
2134,Catfish,Region VII (Central Visayas),13.46,2021, Quarter 3,0.13
2135,Catfish,Region VIII (Eastern Visayas),12.24,2021, Quarter 3,0.09
2136,Catfish,Region IX (Zamboanga Peninsula),32.62,2021, Quarter 3,0.2
2137,Catfish,Region X (Nothern Mindanao),359.47,2021, Quarter 3,3.37
2138,Catfish,Region XI (Davao Region),69051.22,2021, Quarter 3,575.93
2139,Catfish,Region XII (SOCCSKSARGEN),8619.13,2021, Quarter 3,58.29
2140,Catfish,Region XIII (Caraga),3.11,2021, Quarter 3,0.03
2141,Catfish,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),11936.39,2021, Quarter 3,84.8
2142,Gourami,National Capital Region (NCR),22.900000000000002,2021, Quarter 3,0.05666666666666667
2143,Gourami,Cordillera Administrative Region (CAR),40.016666666666666,2021, Quarter 3,0.14333333333333334
2144,Gourami,Region I (Ilocos Region),1.48,2021, Quarter 3,0.01
2145,Gourami,Region II (Cagayan Valley),1.41,2021, Quarter 3,0.02
2146,Gourami,Region III (Central Luzon),277.42,2021, Quarter 3,7.47
2147,Gourami,Region IV-A (CALABARZON),187.49333333333334,2021, Quarter 3,2.733333333333333
2148,Gourami,MIMAROPA Region,0.32,2021, Quarter 3,0.0
2149,Gourami,Region V (Bicol Region),4462.926666666666,2021, Quarter 3,9.566666666666668
2150,Gourami,Region VI (Western Visayas),4441.44,2021, Quarter 3,9.49
2151,Gourami,Region VII (Central Visayas),4392.91,2021, Quarter 3,9.49
2152,Gourami,Region VIII (Eastern Visayas),56080.69,2021, Quarter 3,0.4633333333333334
2153,Gourami,Region IX (Zamboanga Peninsula),269.06666666666666,2021, Quarter 3,0.7000000000000001
2154,Gourami,Region X (Nothern Mindanao),13.76,2021, Quarter 3,0.05333333333333332
2155,Gourami,Region XI (Davao Region),8.88,2021, Quarter 3,0.11333333333333334
2156,Gourami,Region XII (SOCCSKSARGEN),13.86,2021, Quarter 3,0.27
2157,Gourami,Region XIII (Caraga),4.81,2021, Quarter 3,0.09333333333333334
2158,Gourami,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),35372.62333333334,2021, Quarter 3,299.83666666666664
2159,Mudfish,National Capital Region (NCR),7098.21,2021, Quarter 3,112.87
2160,Mudfish,Cordillera Administrative Region (CAR),5.1,2021, Quarter 3,0.03
2161,Mudfish,Region I (Ilocos Region),14.2,2021, Quarter 3,0.1
2162,Mudfish,Region II (Cagayan Valley),144.57,2021, Quarter 3,1.52
2163,Mudfish,Region III (Central Luzon),1321.11,2021, Quarter 3,13.19
2164,Mudfish,Region IV-A (CALABARZON),273318.77999999997,2021, Quarter 3,469.10999999999996
2165,Mudfish,MIMAROPA Region,3.86,2021, Quarter 3,0.05
2166,Mudfish,Region V (Bicol Region),8.26,2021, Quarter 3,0.06
2167,Mudfish,Region VI (Western Visayas),7.06,2021, Quarter 3,0.06
2168,Mudfish,Region VII (Central Visayas),3.18,2021, Quarter 3,0.03
2169,Mudfish,Region VIII (Eastern Visayas),0.3,2021, Quarter 3,0.0
2170,Mudfish,Region IX (Zamboanga Peninsula),290522.06,2021, Quarter 3,490.06
2171,Mudfish,Region X (Nothern Mindanao),1679.01,2021, Quarter 3,15.88
2172,Mudfish,Region XI (Davao Region),46.03,2021, Quarter 3,0.43
2173,Mudfish,Region XII (SOCCSKSARGEN),407.93,2021, Quarter 3,5.08
2174,Mudfish,Region XIII (Caraga),3.9,2021, Quarter 3,0.05
2175,Mudfish,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),1444.13,2021, Quarter 3,3.9433333333333334
2176,Freshwater Prawn,National Capital Region (NCR),627.1533333333333,2021, Quarter 3,1.9433333333333334
2177,Freshwater Prawn,Cordillera Administrative Region (CAR),31.346666666666668,2021, Quarter 3,0.17666666666666667
2178,Freshwater Prawn,Region I (Ilocos Region),1031.3700000000001,2021, Quarter 3,1.8866666666666665
2179,Freshwater Prawn,Region II (Cagayan Valley),405.2866666666667,2021, Quarter 3,3.856666666666667
2180,Freshwater Prawn,Region III (Central Luzon),2246.7966666666666,2021, Quarter 3,7.496666666666666
2181,Freshwater Prawn,Region IV-A (CALABARZON),1844.67,2021, Quarter 3,7.496666666666666
2182,Freshwater Prawn,MIMAROPA Region,51.1,2021, Quarter 3,0.09333333333333334
2183,Freshwater Prawn,Region V (Bicol Region),5667.086666666667,2021, Quarter 3,36.199999999999996
2184,Freshwater Prawn,Region VI (Western Visayas),25.45,2021, Quarter 3,0.19
2185,Freshwater Prawn,Region VII (Central Visayas),5481.663333333334,2021, Quarter 3,35.36666666666667
2186,Freshwater Prawn,Region VIII (Eastern Visayas),258.3433333333333,2021, Quarter 3,0.9966666666666666
2187,Freshwater Prawn,Region IX (Zamboanga Peninsula),219.42333333333332,2021, Quarter 3,0.9566666666666666
2188,Freshwater Prawn,Region X (Nothern Mindanao),254.84,2021, Quarter 3,0.9966666666666666
2189,Freshwater Prawn,Region XI (Davao Region),1.73,2021, Quarter 3,0.01
2190,Freshwater Prawn,Region XII (SOCCSKSARGEN),0.27,2021, Quarter 3,0.01
2191,Freshwater Prawn,Region XIII (Caraga),20.346666666666668,2021, Quarter 3,0.15666666666666668
2192,Freshwater Prawn,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),3982.0533333333333,2021, Quarter 3,28.346666666666668
2193,Others,National Capital Region (NCR),237.11,2021, Quarter 3,10.97
2194,Others,Cordillera Administrative Region (CAR),16.5,2021, Quarter 3,0.02
2195,Others,Region I (Ilocos Region),502.88,2021, Quarter 3,3.01
2196,Others,Region II (Cagayan Valley),47.88,2021, Quarter 3,0.69
2197,Others,Region III (Central Luzon),21455.91,2021, Quarter 3,214.64
2198,Others,Region IV-A (CALABARZON),7223.736666666667,2021, Quarter 3,73.99333333333333
2199,Others,MIMAROPA Region,457.8,2021, Quarter 3,2.47
2200,Others,Region V (Bicol Region),1860.68,2021, Quarter 3,11.34
2201,Others,Region VI (Western Visayas),1941.87,2021, Quarter 3,18.36
2202,Others,Region VII (Central Visayas),2.25,2021, Quarter 3,0.01
2203,Others,Region VIII (Eastern Visayas),183.73,2021, Quarter 3,1.98
2204,Others,Region IX (Zamboanga Peninsula),12.35,2021, Quarter 3,0.07
2205,Others,Region X (Nothern Mindanao),113.0,2021, Quarter 3,0.53
2206,Others,Region XI (Davao Region),470.61,2021, Quarter 3,2.53
2207,Others,Region XII (SOCCSKSARGEN),53.63,2021, Quarter 3,0.34
2208,Others,Region XIII (Caraga),24446.9,2021, Quarter 3,176.6
2209,Others,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),159.8,2021, Quarter 3,0.84
2210,Oyster,National Capital Region (NCR),1694.0933333333332,2021, Quarter 3,58.27
2211,Oyster,Cordillera Administrative Region (CAR),720.1066666666667,2021, Quarter 3,4.173333333333333
2212,Oyster,Region I (Ilocos Region),4063.64,2021, Quarter 3,153.81
2213,Oyster,Region II (Cagayan Valley),1546.41,2021, Quarter 3,154.64
2214,Oyster,Region III (Central Luzon),1089.79,2021, Quarter 3,31.89
2215,Oyster,Region IV-A (CALABARZON),202.95,2021, Quarter 3,7.27
2216,Oyster,MIMAROPA Region,793.6433333333334,2021, Quarter 3,4.173333333333333
2217,Oyster,Region V (Bicol Region),9.0,2021, Quarter 3,0.6
2218,Oyster,Region VI (Western Visayas),55276.26,2021, Quarter 3,4291.06
2219,Oyster,Region VII (Central Visayas),1971.51,2021, Quarter 3,133.74
2220,Oyster,Region VIII (Eastern Visayas),18.26,2021, Quarter 3,1.09
2221,Oyster,Region IX (Zamboanga Peninsula),1739.38,2021, Quarter 3,72.27
2222,Oyster,Region X (Nothern Mindanao),3642.08,2021, Quarter 3,360.3733333333333
2223,Oyster,Region XI (Davao Region),10794.98,2021, Quarter 3,1079.5
2224,Oyster,Region XII (SOCCSKSARGEN),106867.04666666668,2021, Quarter 3,906.2166666666666
2225,Oyster,Region XIII (Caraga),125595.75666666667,2021, Quarter 3,70.26
2226,Oyster,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),351122.03,2021, Quarter 3,50196.079999999994
2227,Mussel,National Capital Region (NCR),21276.57,2021, Quarter 3,338.46
2228,Mussel,Cordillera Administrative Region (CAR),14.050000000000002,2021, Quarter 3,0.9866666666666667
2229,Mussel,Region I (Ilocos Region),358.85,2021, Quarter 3,17.94
